T	mean	std	min_val	max_val
195.0	0.1888359958495884	2.195869687889472	0.1662158843458829	0.21444120675774217
196.0	0.1869470875599754	2.2020663867073957	0.16447804099273966	0.21239290625439244
197.0	0.18507913496162698	2.208258274170836	0.16276044654255067	0.21036617005746744
198.0	0.18323189227688372	2.214445319507375	0.16106284901505535	0.20836076138615325
199.0	0.18140511648062402	2.22062749190275	0.15938499952474514	0.2063764458247156
200.0	0.1795985672816673	2.2268047605114876	0.15772665225218577	0.20441299131449278
201.0	0.1778120071036636	2.2329770944672975	0.15608756441509436	0.2024701681451065
202.0	0.1760452010655063	2.239144462893197	0.1544674962392022	0.20054774894493413
203.0	0.1742979169613004	2.2453068349114074	0.15286621092892821	0.1986455086708806
204.0	0.17256992523993045	2.2514641796529804	0.15128347463790065	0.19676322459750134
205.0	0.17086099898425136	2.2576164662672045	0.14971905643934377	0.19490067630550478
206.0	0.16917091388994532	2.263763663930745	0.1481727282963662	0.19305764566968442
207.0	0.16749944824406277	2.2699057418565682	0.14664426503216374	0.19123391684630361
208.0	0.16584638290328899	2.2760426693026172	0.14513344430017036	0.18942927625998143
209.0	0.164211501271954	2.2821744155802555	0.1436400465541709	0.18764351259010148
210.0	0.16259458927981713	2.288300950062489	0.14216385501840056	0.1858764167567821
211.0	0.1609954353596509	2.2944222421919536	0.1407046556576496	0.18412778190643697
212.0	0.1594138304246455	2.3005382614886796	0.13926223714739028	0.1823974033969526
213.0	0.15784956784565873	2.3066489775576473	0.13783639084394456	0.18068507878251372
214.0	0.1563024434283325	2.3127543600961107	0.13642691075470925	0.17899060779810094
215.0	0.15477225539009487	2.3188543789007166	0.13503359350845218	0.1773137923436867
216.0	0.15325880433706884	2.3249490038744094	0.13365623832569556	0.17565443646815343
217.0	0.15176189324090453	2.3310382050331384	0.1322946469891992	0.17401234635295632
218.0	0.15028132741555322	2.337121952512346	0.13094862381455605	0.1723873302955538
219.0	0.14881691449399884	2.3432002165732655	0.12961797562091287	0.1707791986926248
220.0	0.1473684644049643	2.349272967609026	0.12830251170182713	0.16918776402309588
221.0	0.14593578934960447	2.355340176150547	0.1270020437962694	0.1676128408309922
222.0	0.14451870377820328	2.3614018128722667	0.12571638605978322	0.16605424570813682
223.0	0.1431170243668839	2.3674578485976605	0.12444535503580804	0.16451179727670784
224.0	0.1417305699943503	2.373508254304589	0.12318876962717949	0.16298531617167872
225.0	0.14035916171866455	2.379553001130464	0.12194645106780717	0.16147462502314738
226.0	0.13900262275408004	2.3855920603772325	0.12071822289454648	0.15997954843858028
227.0	0.1376607784479301	2.3916254035161923	0.11950391091926107	0.1584999129849721
228.0	0.13633345625759496	2.3976530021926363	0.11830334320109369	0.1570355471709501
229.0	0.13502048572754305	2.403674828230325	0.11711635001893957	0.15558628142881994
230.0	0.13372169846646595	2.4096908536358064	0.11594276384413753	0.15415194809657798
231.0	0.13243692812450786	2.415701050602553	0.1147824193133766	0.15273238139989231
232.0	0.13116601037060446	2.4217053915149718	0.11363515320182903	0.1513274174340719
233.0	0.12990878286993038	2.4277038489522327	0.11250080439650745	0.14993689414602537
234.0	0.1286650852614685	2.43369639569196	0.11137921386985485	0.1485606513162257
235.0	0.12743475913570465	2.439683004713772	0.1102702246535685	0.14719853054068796
236.0	0.1262176480124528	2.4456636492026758	0.10917368181266052	0.1458503752129672
237.0	0.12501359731882006	2.4516383025523214	0.10808943241976068	0.14451603050618914
238.0	0.1238224543673118	2.457606938368109	0.1070173255296599	0.14319534335511658
239.0	0.12264406833408441	2.4635695304701737	0.10595721215409876	0.14188816243826158
240.0	0.12147829023735097	2.4695260528962253	0.10490894523680411	0.14059433816005118
241.0	0.12032497291594055	2.475476479904263	0.10387237962877155	0.13931372263305017
242.0	0.11918397100801978	2.4814207859751605	0.10284737206380033	0.13804616966025204
243.0	0.11805514092997463	2.487358945815131	0.10183378113427619	0.1367915347174378
244.0	0.11693834085546014	2.4932909343580607	0.10083146726720746	0.1355496749356133
245.0	0.11583343069461985	2.4992167267677377	0.0998402927005138	0.1343204490835293
246.0	0.11474027207347479	2.5051362984399455	0.09886012145956562	0.13310371755028538
247.0	0.11365872831348953	2.5110496250044667	0.09789081933397943	0.13189934232802844
248.0	0.11258866441131168	2.5169566823269482	0.09693225385466303	0.13070718699474326
249.0	0.11152994701869345	2.522857446510685	0.09598429427111756	0.12952711669714687
250.0	0.1104824444225904	2.5287518938982756	0.09504681152898947	0.12835899813368268
251.0	0.10944602652544282	2.5346400010731878	0.09411967824787636	0.1272026995376226
252.0	0.1084205648256416	2.54052174486122	0.09320276869938514	0.12605809066028043
253.0	0.10740593239817657	2.546397102331858	0.09229595878544117	0.12492504275433672
254.0	0.10640200387547016	2.5522660507995507	0.09139912601684695	0.12380342855727923
255.0	0.10540865542840051	2.5581285678248706	0.09051214949209446	0.12269312227496545
256.0	0.1044257647475062	2.5639846312156043	0.08963490987642127	0.12159399956530033
257.0	0.10345321102438294	2.569834219027737	0.08876728938111815	0.12050593752204206
258.0	0.1024908749332651	2.575677309566363	0.08790917174308147	0.11942881465872958
259.0	0.10153863861279847	2.581513881386502	0.08706044220461265	0.11836251089274064
260.0	0.10059638564799654	2.587343913293839	0.08622098749345833	0.117306907529473
261.0	0.0996640010523905	2.5931673843453784	0.08539069580309706	0.11626188724666185
262.0	0.09874137125036332	2.598984273850028	0.08456945677326422	0.11522733407882452
263.0	0.09782838405967376	2.604794561369096	0.08375716147071728	0.1142031334018393
264.0	0.09692492867416773	2.610598226716723	0.08295370237023929	0.11318917191765858
265.0	0.09603089564667659	2.616395249960237	0.0821589733358774	0.11218533763915545
266.0	0.0951461768721026	2.622185611420441	0.08137286960241671	0.11119151987510689
267.0	0.09427066557069129	2.6279692916718274	0.08059528775708677	0.11020760921531363
268.0	0.09340425627148816	2.6337462715427313	0.07982612572149773	0.10923349751585547
269.0	0.09254684479598137	2.6395165321154193	0.07906528273380632	0.10826907788448543
270.0	0.09169832824192777	2.6452800547261104	0.078312659331108	0.10731424466616042
271.0	0.09085860496736417	2.6510368209649324	0.07756815733205553	0.10636889342871245
272.0	0.09002757457479782	2.6567868126758403	0.07683167981969782	0.10543292094865453
273.0	0.08920513789558192	2.6625300119564455	0.07610313112454294	0.10450622519712911
274.0	0.08839119697446776	2.6682664011578185	0.0753824168078364	0.10358870532599063
275.0	0.08758565505434086	2.673995962884213	0.07466944364506034	0.10268026165403174
276.0	0.08678841656113034	2.679718679992758	0.0739641196096432	0.10178079565334262
277.0	0.08599938708889943	2.6854345355930858	0.07326635385688547	0.10089020993581256
278.0	0.0852184733851104	2.6911435130469044	0.07257605670809422	0.1000084082397683
279.0	0.08444558333606234	2.6968455959675484	0.071893139634925	0.09913529541674752
280.0	0.08368062595250636	2.702540768219453	0.07121751524393291	0.09827077741841501
281.0	0.08292351135542898	2.708229013917601	0.07054909726132445	0.09741476128361028
282.0	0.08217415076200835	2.7139103174269175	0.06988780051791327	0.0965671551255348
283.0	0.08143245647174033	2.7195846633616276	0.06923354093427544	0.09572786811907562
284.0	0.08069834185273	2.725252036584571	0.06858623550610052	0.09489681048826085
285.0	0.07997172132815294	2.7309124222064756	0.06794580228974029	0.09407389349385402
286.0	0.0792525103628794	2.7365658055851947	0.06731216038794896	0.09325902942108022
287.0	0.07854062545026373	2.7422121723249053	0.06668522993581533	0.09245213156748654
288.0	0.07783598409909448	2.747851508275273	0.06606493208688263	0.09165311423093439
289.0	0.07713850482070743	2.7534837995305756	0.06545118899945661	0.09086189269772557
290.0	0.07644810711625577	2.759109032428807	0.06484392382309642	0.09007838323085754
291.0	0.0757647114641389	2.7647271935507316	0.06424306068528816	0.08930250305840959
292.0	0.07508823930758904	2.770338269718921	0.0636485246783003	0.08853417036206067
293.0	0.07441861304240972	2.775942247996749	0.06306024184621427	0.08777330426573264
294.0	0.07375575600487012	2.7815391156873766	0.062478139172133	0.08701982482436399
295.0	0.07309959245974919	2.7871288603326785	0.061902144565562235	0.08627365301280826
296.0	0.07245004758853131	2.7927114697121787	0.061332186849963714	0.08553471071486071
297.0	0.07180704747775027	2.7982869318419334	0.0607681957504782	0.08480292071240875
298.0	0.07117051910748	2.803855234973392	0.06021010188181543	0.08407820667470643
299.0	0.07054039033997016	2.8094163675922537	0.0596578367363088	0.0833604931477716
