T	TPD	Des_rate
55.19999999999984	2.5591593943829647e-32	2.5591593943829648e-33
55.29999999999984	3.1389551066893735e-32	3.138955106689373e-33
55.399999999999835	3.8473301529375615e-32	3.847330152937561e-33
55.49999999999984	4.712182136284452e-32	4.7121821362844516e-33
55.59999999999984	5.767327401578982e-32	5.7673274015789827e-33
55.69999999999984	7.053728222133798e-32	7.053728222133798e-33
55.79999999999984	8.620968497684034e-32	8.620968497684034e-33
55.899999999999835	1.0529027082784003e-31	1.0529027082784003e-32
55.99999999999984	1.2850407334304889e-31	1.2850407334304887e-32
56.09999999999984	1.5672692715409284e-31	1.5672692715409284e-32
56.19999999999983	1.9101611646793383e-31	1.9101611646793382e-32
56.299999999999834	2.3264710637848086e-31	2.3264710637848086e-32
56.399999999999835	2.8315753511940844e-31	2.8315753511940844e-32
56.49999999999984	3.4439986792726287e-31	3.4439986792726284e-32
56.59999999999984	4.186043766674029e-31	4.1860437666740285e-32
56.69999999999983	5.084544211532055e-31	5.084544211532056e-32
56.799999999999834	6.171763767839681e-31	6.171763767839681e-32
56.899999999999835	7.486469888475783e-31	7.486469888475783e-32
56.99999999999983	9.075214484516452e-31	9.075214484516452e-32
57.09999999999983	1.0993860924588994e-30	1.0993860924588994e-31
57.19999999999983	1.3309403463019676e-30	1.3309403463019675e-31
57.299999999999834	1.6102133732112218e-30	1.6102133732112217e-31
57.399999999999835	1.9468218885188103e-30	1.9468218885188102e-31
57.49999999999983	2.3522767693742194e-30	2.3522767693742193e-31
57.59999999999983	2.8403474689555943e-30	2.8403474689555943e-31
57.69999999999983	3.427494865620304e-30	3.4274948656203037e-31
57.79999999999983	4.133385083057888e-30	4.133385083057888e-31
57.89999999999983	4.981499055773523e-30	4.981499055773522e-31
57.99999999999983	5.99985524175858e-30	5.999855241758579e-31
58.09999999999983	7.221865966774199e-30	7.221865966774199e-31
58.19999999999983	8.687351499017648e-30	8.687351499017648e-31
58.29999999999983	1.04437401883129e-29	1.04437401883129e-30
58.39999999999983	1.2547487964140326e-29	1.2547487964140326e-30
58.49999999999983	1.506575629255255e-29	1.506575629255255e-30
58.599999999999824	1.8078394483410426e-29	1.8078394483410427e-30
58.699999999999825	2.1680280179431852e-29	2.1680280179431852e-30
58.79999999999983	2.5984081135829125e-29	2.5984081135829124e-30
58.89999999999983	3.1123512233601847e-29	3.112351223360185e-30
58.99999999999983	3.725717431410337e-29	3.725717431410337e-30
59.099999999999824	4.457307617235403e-29	4.457307617235403e-30
59.199999999999825	5.329395824219171e-29	5.32939582421917e-30
59.29999999999983	6.368355654204602e-29	6.368355654204602e-30
59.39999999999982	7.60539687826274e-29	7.60539687826274e-30
59.49999999999982	9.077431169393463e-29	9.077431169393463e-30
59.599999999999824	1.082808902188133e-28	1.082808902188133e-29
59.699999999999825	1.2908913594662389e-28	1.2908913594662388e-29
59.79999999999983	1.538076148373475e-28	1.5380761483734749e-29
59.89999999999982	1.831544538483185e-28	1.831544538483185e-29
59.99999999999982	2.1797659360558986e-28	2.1797659360558985e-29
60.099999999999824	2.5927234100316306e-28	2.5927234100316304e-29
60.19999999999982	3.0821777300012625e-28	3.082177730001262e-29
60.29999999999982	3.661976325691885e-28	3.661976325691885e-29
60.39999999999982	4.348414616301552e-28	4.348414616301552e-29
60.49999999999982	5.160658360605412e-28	5.160658360605412e-29
60.599999999999824	6.121237070257314e-28	6.121237070257314e-29
60.69999999999982	7.256620137955235e-28	7.256620137955235e-29
60.79999999999982	8.597889192260699e-28	8.597889192260699e-29
60.89999999999982	1.0181522339794113e-27	1.0181522339794111e-28
60.999999999999815	1.2050308437023719e-27	1.2050308437023719e-28
61.09999999999982	1.4254412397707401e-27	1.42544123977074e-28
61.19999999999982	1.6852615845640837e-27	1.6852615845640837e-28
61.29999999999982	1.9913761231337924e-27	1.9913761231337923e-28
61.39999999999982	2.3518431920542013e-27	2.351843192054201e-28
61.499999999999815	2.7760905818291555e-27	2.7760905818291553e-28
61.59999999999982	3.2751425912454256e-27	3.2751425912454257e-28
61.69999999999982	3.861883781817504e-27	3.8618837818175037e-28
61.79999999999981	4.551365210720996e-27	4.551365210720996e-28
61.899999999999814	5.361159806096431e-27	5.3611598060964305e-28
61.999999999999815	6.3117745659917154e-27	6.311774565991715e-28
62.09999999999982	7.427128430636085e-27	7.427128430636084e-28
62.19999999999982	8.735106018987344e-27	8.735106018987344e-28
62.29999999999981	1.0268198959274193e-26	1.0268198959274194e-27
62.399999999999814	1.2064248308094367e-26	1.2064248308094367e-27
62.499999999999815	1.416730357536352e-26	1.416730357536352e-27
62.59999999999981	1.662861619010942e-26	1.662861619010942e-27
62.69999999999981	1.9507787896088947e-26	1.9507787896088946e-27
62.79999999999981	2.2874097604279453e-26	2.2874097604279453e-27
62.899999999999814	2.6808033704945455e-26	2.6808033704945454e-27
62.999999999999815	3.1403062816982156e-26	3.140306281698215e-27
63.09999999999981	3.676767049563676e-26	3.676767049563676e-27
63.19999999999981	4.3027714610865936e-26	4.302771461086593e-27
63.29999999999981	5.0329138037012046e-26	5.032913803701205e-27
63.39999999999981	5.884109406160651e-26	5.8841094061606504e-27
63.49999999999981	6.875954564258178e-26	6.875954564258177e-27
63.59999999999981	8.03114084490485e-26	8.03114084490485e-27
63.69999999999981	9.375931765940488e-26	9.375931765940489e-27
63.79999999999981	1.0940710992901603e-25	1.0940710992901603e-26
63.89999999999981	1.276061249678806e-25	1.2760612496788061e-26
63.99999999999981	1.4876244600007942e-25	1.4876244600007943e-26
64.09999999999981	1.7334521525518803e-25	1.7334521525518803e-26
64.1999999999998	2.0189617983965435e-25	2.0189617983965434e-26
64.29999999999981	2.3504064516384226e-25	2.3504064516384225e-26
64.3999999999998	2.735000379063083e-25	2.735000379063083e-26
64.4999999999998	3.181063086780786e-25	3.1810630867807856e-26
64.59999999999981	3.698184365468307e-25	3.6981843654683065e-26
64.6999999999998	4.297413339010784e-25	4.2974133390107835e-26
64.79999999999981	4.991474913376943e-25	4.9914749133769434e-26
64.8999999999998	5.795017489891794e-25	5.795017489891794e-26
64.9999999999998	6.724896336734854e-25	6.724896336734854e-26
65.0999999999998	7.800497612777175e-25	7.800497612777175e-26
65.1999999999998	9.044108717673382e-25	9.04410871767338e-26
65.29999999999981	1.0481341411862105e-24	1.0481341411862106e-25
65.3999999999998	1.2141615021161006e-24	1.2141615021161006e-25
65.4999999999998	1.405870802610858e-24	1.4058708026108579e-25
65.5999999999998	1.6271387450428359e-24	1.6271387450428357e-25
65.6999999999998	1.882412672248663e-24	1.8824126722486633e-25
65.7999999999998	2.176792410671307e-24	2.176792410671307e-25
65.8999999999998	2.516123540915017e-24	2.516123540915017e-25
65.9999999999998	2.907103647572135e-24	2.907103647572135e-25
66.0999999999998	3.357403304960175e-24	3.357403304960175e-25
66.1999999999998	3.875803786382753e-24	3.8758037863827527e-25
66.2999999999998	4.472353745009915e-24	4.472353745009915e-25
66.3999999999998	5.158547408045092e-24	5.158547408045092e-25
66.4999999999998	5.947527156671496e-24	5.947527156671495e-25
66.5999999999998	6.854313736823467e-24	6.854313736823468e-25
66.69999999999979	7.896067765312955e-24	7.896067765312956e-25
66.7999999999998	9.09238666792269e-24	9.092386667922689e-25
66.8999999999998	1.0465641717131869e-23	1.0465641717131868e-24
66.9999999999998	1.2041360434445081e-23	1.204136043444508e-24
67.0999999999998	1.3848660293581993e-23	1.3848660293581992e-24
67.19999999999979	1.592074041528229e-23	1.5920740415282288e-24
67.2999999999998	1.829543879187917e-23	1.829543879187917e-24
67.39999999999979	2.1015863531375272e-23	2.1015863531375272e-24
67.4999999999998	2.413110767872825e-23	2.413110767872825e-24
67.5999999999998	2.76970583706145e-23	2.7697058370614498e-24
67.69999999999979	3.1777312423826995e-23	3.1777312423826995e-24
67.7999999999998	3.6444211964716683e-23	3.644421196471668e-24
67.89999999999979	4.1780015395876655e-23	4.178001539587665e-24
67.9999999999998	4.787822088896899e-23	4.7878220888968986e-24
68.0999999999998	5.484506171145586e-23	5.484506171145586e-24
68.19999999999979	6.280119506840831e-23	6.280119506840832e-24
68.29999999999978	7.188360879534241e-23	7.188360879534241e-24
68.39999999999979	8.224777320951901e-23	8.224777320951901e-24
68.4999999999998	9.407006874914847e-23	9.407006874914848e-24
68.5999999999998	1.0755052374442574e-22	1.0755052374442574e-23
68.69999999999979	1.2291590081547209e-22	1.2291590081547207e-23
68.79999999999978	1.4042317502947895e-22	1.4042317502947895e-23
68.89999999999979	1.6036345212812066e-22	1.6036345212812065e-23
68.99999999999979	1.830663809182607e-22	1.8306638091826068e-23
69.0999999999998	2.0890512037122173e-22	2.0890512037122173e-23
69.19999999999979	2.3830192917332386e-22	2.3830192917332386e-23
69.29999999999978	2.7173445349978457e-22	2.7173445349978456e-23
69.39999999999979	3.0974279773105208e-22	3.0974279773105205e-23
69.49999999999979	3.529374728072411e-22	3.5293747280724105e-23
69.5999999999998	4.02008328025607e-22	4.02008328025607e-23
69.69999999999979	4.577345844634175e-22	4.5773458446341746e-23
69.79999999999978	5.209961019836668e-22	5.209961019836668e-23
69.89999999999978	5.927860271170344e-22	5.927860271170343e-23
69.99999999999979	6.74224986172808e-22	6.74224986172808e-23
70.0999999999998	7.6657700690444045e-22	7.665770069044405e-23
70.19999999999979	8.712673731552375e-22	8.712673731552376e-23
70.29999999999978	9.899026403540645e-22	9.899026403540644e-23
70.39999999999978	1.1242930657870637e-21	1.1242930657870637e-22
70.49999999999979	1.2764777365103685e-21	1.2764777365103683e-22
70.59999999999978	1.4487527098975929e-21	1.4487527098975927e-22
70.69999999999979	1.6437025174939791e-21	1.6437025174939791e-22
70.79999999999978	1.8642354224167864e-21	1.8642354224167863e-22
70.89999999999978	2.113622864459661e-21	2.113622864459661e-22
70.99999999999979	2.3955435757394203e-21	2.3955435757394204e-22
71.09999999999978	2.7141329037115442e-21	2.714132903711544e-22
71.19999999999979	3.0740379381918467e-21	3.0740379381918464e-22
71.29999999999978	3.480479105301696e-21	3.4804791053016965e-22
71.39999999999978	3.939318964661992e-21	3.9393189646619915e-22
71.49999999999977	4.4571390274250076e-21	4.457139027425008e-22
71.59999999999978	5.041325502688366e-21	5.041325502688366e-22
71.69999999999979	5.700164979388392e-21	5.700164979388392e-22
71.79999999999978	6.442951160856049e-21	6.4429511608560485e-22
71.89999999999978	7.280103890982465e-21	7.280103890982465e-22
71.99999999999977	8.223301845556057e-21	8.223301845556057e-22
72.09999999999978	9.285630411063755e-21	9.285630411063755e-22
72.19999999999978	1.0481746437610032e-20	1.048174643761003e-21
72.29999999999978	1.1828061734128567e-20	1.1828061734128568e-21
72.39999999999978	1.3342947374469104e-20	1.3342947374469102e-21
72.49999999999977	1.5046961104175367e-20	1.5046961104175369e-21
72.59999999999978	1.6963100381893357e-20	1.696310038189336e-21
72.69999999999978	1.9117083858651618e-20	1.9117083858651617e-21
72.79999999999978	2.1537664395248294e-20	2.1537664395248292e-21
72.89999999999978	2.4256977045409386e-20	2.4256977045409387e-21
72.99999999999977	2.731092579330298e-20	2.7310925793302973e-21
73.09999999999977	3.073961323161407e-20	3.073961323161407e-21
73.19999999999978	3.458781780441736e-20	3.458781780441736e-21
73.29999999999978	3.8905523721512246e-20	3.890552372151224e-21
73.39999999999978	4.3748509181742755e-20	4.374850918174275e-21
73.49999999999977	4.917899912753767e-20	4.917899912753767e-21
73.59999999999977	5.526638939563388e-20	5.526638939563388e-21
73.69999999999978	6.208804983648538e-20	6.208804983648538e-21
73.79999999999977	6.973021475250133e-20	6.973021475250133e-21
73.89999999999978	7.828896986038295e-20	7.828896986038294e-21
73.99999999999977	8.787134592242285e-20	8.787134592242285e-21
74.09999999999977	9.859653022406788e-20	9.859653022406787e-21
74.19999999999978	1.1059720820912866e-19	1.1059720820912866e-20
74.29999999999977	1.2402104882934228e-19	1.2402104882934226e-20
74.39999999999978	1.3903234853173598e-19	1.3903234853173596e-20
74.49999999999977	1.5581385030775343e-19	1.5581385030775344e-20
74.59999999999977	1.7456875587420931e-19	1.7456875587420932e-20
74.69999999999978	1.9552295086167282e-19	1.955229508616728e-20
74.79999999999977	2.1892746486525844e-19	2.1892746486525842e-20
74.89999999999976	2.450611903845111e-19	2.4506119038451108e-20
74.99999999999977	2.742338870566575e-19	2.742338870566575e-20
75.09999999999977	3.0678950019498365e-19	3.0678950019498364e-20
75.19999999999976	3.431098254985673e-19	3.4310982549856733e-20
75.29999999999977	3.836185549268661e-19	3.8361855492686606e-20
75.39999999999976	4.2878574215535743e-19	4.287857421553574e-20
75.49999999999977	4.791327297748347e-19	4.791327297748346e-20
75.59999999999977	5.352375844979836e-19	5.3523758449798356e-20
75.69999999999976	5.977410911192412e-19	5.977410911192411e-20
75.79999999999977	6.673533608822556e-19	6.673533608822556e-20
75.89999999999976	7.448611152670685e-19	7.448611152670685e-20
75.99999999999977	8.311357120780108e-19	8.311357120780108e-20
76.09999999999977	9.271419871112157e-19	9.271419871112156e-20
76.19999999999976	1.0339479916871949e-18	1.0339479916871949e-19
76.29999999999977	1.1527357139698017e-18	1.1527357139698016e-19
76.39999999999976	1.2848128803497767e-18	1.2848128803497767e-19
76.49999999999976	1.4316259422736322e-18	1.431625942273632e-19
76.59999999999977	1.5947743638496069e-18	1.594774363849607e-19
76.69999999999976	1.7760263364141038e-18	1.776026336414104e-19
76.79999999999976	1.9773360580749688e-18	1.9773360580749686e-19
76.89999999999976	2.2008627291644614e-18	2.2008627291644614e-19
76.99999999999976	2.448991428598947e-18	2.448991428598947e-19
77.09999999999977	2.7243560515003103e-18	2.72435605150031e-19
77.19999999999976	3.0298645051405885e-18	3.0298645051405884e-19
77.29999999999976	3.3687263784903594e-18	3.3687263784903594e-19
77.39999999999976	3.744483320500682e-18	3.7444833205006818e-19
77.49999999999976	4.161042383841694e-18	4.161042383841695e-19
77.59999999999977	4.622712614357841e-18	4.62271261435784e-19
77.69999999999976	5.134245192087672e-18	5.134245192087672e-19
77.79999999999976	5.700877457571815e-18	5.700877457571815e-19
77.89999999999976	6.32838118746784e-18	6.328381187467839e-19
77.99999999999976	7.023115516464344e-18	7.023115516464345e-19
78.09999999999975	7.792084938329577e-18	7.792084938329576e-19
78.19999999999976	8.64300285790308e-18	8.643002857903078e-19
78.29999999999976	9.584361208185502e-18	9.584361208185503e-19
78.39999999999975	1.0625506692693086e-17	1.0625506692693085e-18
78.49999999999976	1.1776724263293569e-17	1.1776724263293569e-18
78.59999999999975	1.3049328497932731e-17	1.3049328497932731e-18
78.69999999999976	1.445576360177707e-17	1.445576360177707e-18
78.79999999999976	1.6009712819110676e-17	1.6009712819110674e-18
78.89999999999975	1.772621811300618e-17	1.7726218113006182e-18
78.99999999999976	1.962181104498758e-17	1.962181104498758e-18
79.09999999999975	2.171465586878858e-17	2.171465586878858e-18
79.19999999999976	2.4024705940966326e-17	2.4024705940966325e-18
79.29999999999976	2.6573874647301446e-17	2.6573874647301446e-18
79.39999999999975	2.9386222148176415e-17	2.9386222148176412e-18
79.49999999999976	3.248815935914855e-17	3.248815935914855e-18
79.59999999999975	3.5908670705318606e-17	3.590867070531861e-18
79.69999999999975	3.967955732086471e-17	3.967955732086471e-18
79.79999999999976	4.38357025086698e-17	4.3835702508669795e-18
79.89999999999975	4.8415361430643474e-17	4.841536143064347e-18
79.99999999999974	5.346047716771934e-17	5.3460477167719346e-18
80.09999999999975	5.901702547095812e-17	5.901702547095812e-18
80.19999999999975	6.51353907222916e-17	6.51353907222916e-18
80.29999999999976	7.187077583709288e-17	7.187077583709288e-18
80.39999999999975	7.928364907161776e-17	7.92836490716178e-18
80.49999999999974	8.744023094786248e-17	8.744023094786252e-18
80.59999999999975	9.641302477882395e-17	9.6413024778824e-18
80.69999999999975	1.0628139456842595e-16	1.0628139456842603e-17
80.79999999999976	1.171321943762447e-16	1.1713219437624478e-17
80.89999999999975	1.2906045357779577e-16	1.2906045357779587e-17
80.99999999999974	1.4217012281914157e-16	1.4217012281914172e-17
81.09999999999975	1.5657488586262323e-16	1.565748858626234e-17
81.19999999999975	1.7239904294942439e-16	1.723990429494246e-17
81.29999999999974	1.8977847176847585e-16	1.8977847176847612e-17
81.39999999999975	2.0886167262174434e-16	2.088616726217447e-17
81.49999999999974	2.2981090491506326e-16	2.298109049150637e-17
81.59999999999974	2.5280342268740615e-16	2.528034226874067e-17
81.69999999999975	2.7803281751884104e-16	2.780328175188417e-17
81.79999999999974	3.057104778351812e-16	3.05710477835182e-17
81.89999999999975	3.3606717435918607e-16	3.360671743591871e-17
81.99999999999974	3.693547822433595e-16	3.6935478224336074e-17
82.09999999999974	4.05848151272238e-16	4.0584815127223943e-17
82.19999999999975	4.458471364317858e-16	4.458471364317876e-17
82.29999999999974	4.89678802134364e-16	4.8967880213436626e-17
82.39999999999975	5.376998144452571e-16	5.376998144452598e-17
82.49999999999974	5.902990368022695e-16	5.902990368022729e-17
82.59999999999974	6.479003459496434e-16	6.479003459496472e-17
82.69999999999975	7.109656861341787e-16	7.109656861341836e-17
82.79999999999974	7.799983810342685e-16	7.799983810342743e-17
82.89999999999974	8.555467244329033e-16	8.555467244329103e-17
82.99999999999974	9.382078722890396e-16	9.382078722890481e-17
83.09999999999974	1.0286320606453633e-15	1.0286320606453735e-16
83.19999999999973	1.1275271757134297e-15	1.127527175713442e-16
83.29999999999974	1.2356637045370575e-15	1.2356637045370725e-16
83.39999999999974	1.353880096834356e-15	1.353880096834374e-16
83.49999999999974	1.4830885709999106e-15	1.4830885709999323e-16
83.59999999999974	1.6242813997911082e-15	1.6242813997911343e-16
83.69999999999973	1.7785377139642938e-15	1.7785377139643253e-16
83.79999999999974	1.947030865069473e-15	1.947030865069511e-16
83.89999999999974	2.13103639176808e-15	2.131036391768126e-16
83.99999999999974	2.3319406374371933e-15	2.331940637437248e-16
84.09999999999974	2.551250070455896e-15	2.551250070455962e-16
84.19999999999973	2.790601362493399e-15	2.7906013624934783e-16
84.29999999999974	3.051772284294775e-15	3.0517722842948706e-16
84.39999999999974	3.33669348297742e-15	3.3366934829775346e-16
84.49999999999973	3.647461209674143e-15	3.64746120967428e-16
84.59999999999974	3.986351071528821e-15	3.986351071528986e-16
84.69999999999973	4.3558328876235375e-15	4.3558328876237345e-16
84.79999999999973	4.7585867343443324e-15	4.758586734344568e-16
84.89999999999974	5.197520272095508e-15	5.197520272095791e-16
84.99999999999973	5.675787452105202e-15	5.6757874521055405e-16
85.09999999999974	6.19680870938718e-15	6.196808709387584e-16
85.19999999999973	6.764292755779472e-15	6.764292755779956e-16
85.29999999999973	7.382260095407516e-15	7.382260095408094e-16
85.39999999999974	8.055068393884808e-15	8.055068393885496e-16
85.49999999999973	8.787439842262313e-15	8.787439842263135e-16
85.59999999999974	9.584490667006295e-15	9.584490667007277e-16
85.69999999999973	1.0451762948396003e-14	1.0451762948397175e-15
85.79999999999973	1.1395258921490837e-14	1.1395258921492233e-15
85.89999999999974	1.2421477946536394e-14	1.2421477946538055e-15
85.99999999999973	1.35374563491659e-14	1.353745634916788e-15
86.09999999999972	1.4750810345269108e-14	1.4750810345271464e-15
86.19999999999973	1.6069782280856147e-14	1.6069782280858953e-15
86.29999999999973	1.7503290433817923e-14	1.7503290433821261e-15
86.39999999999972	1.906098264218889e-14	1.906098264219286e-15
86.49999999999973	2.0753294042410933e-14	2.075329404241565e-15
86.59999999999972	2.2591509221342406e-14	2.259150922134801e-15
86.69999999999973	2.4587829107346553e-14	2.4587829107353205e-15
86.79999999999973	2.675544294884932e-14	2.6755442948857214e-15
86.89999999999972	2.9108605753446504e-14	2.910860575345587e-15
86.99999999999973	3.166272158693238e-14	3.1662721586943493e-15
87.09999999999972	3.443443315973225e-14	3.443443315974542e-15
87.19999999999973	3.744171815821345e-14	3.7441718158229065e-15
87.29999999999973	4.0703992810444884e-14	4.070399281046338e-15
87.39999999999972	4.424222321000347e-14	4.424222321002538e-15
87.49999999999973	4.807904495805769e-14	4.807904495808363e-15
87.59999999999972	5.2238891722813246e-14	5.2238891722843936e-15
87.69999999999972	5.6748133356773464e-14	5.674813335680977e-15
87.79999999999973	6.163522425677353e-14	6.163522425681646e-15
87.89999999999972	6.693086269865264e-14	6.693086269870339e-15
87.99999999999972	7.266816192906735e-14	7.26681619291273e-15
88.09999999999972	7.888283385017364e-14	7.888283385024446e-15
88.19999999999972	8.561338619049507e-14	8.561338619057869e-15
88.29999999999973	9.290133411584806e-14	9.290133411594676e-15
88.39999999999972	1.0079142729928858e-13	1.0079142729940504e-14
88.49999999999972	1.0933189353811804e-13	1.0933189353825536e-14
88.59999999999972	1.1857470007953276e-13	1.1857470007969468e-14
88.69999999999972	1.2857583389502576e-13	1.2857583389521655e-14
88.79999999999973	1.3939560222697658e-13	1.3939560222720135e-14
88.89999999999972	1.510989548200573e-13	1.5109895482032205e-14
88.99999999999972	1.637558293439944e-13	1.6375582934430606e-14
89.09999999999972	1.774415216157224e-13	1.7744152161608916e-14
89.19999999999972	1.9223708233549816e-13	1.9223708233592957e-14
89.29999999999971	2.0822974216551122e-13	2.082297421660186e-14
89.39999999999972	2.2551336710127714e-13	2.2551336710187358e-14
89.49999999999972	2.441889462140585e-13	2.4418894621475942e-14
89.59999999999971	2.6436511398063443e-13	2.6436511398145778e-14
89.69999999999972	2.861587095618423e-13	2.861587095628092e-14
89.79999999999971	3.096953755465004e-13	3.096953755476354e-14
89.89999999999972	3.351101988416683e-13	3.351101988430002e-14
89.99999999999972	3.625483965657787e-13	3.625483965673411e-14
90.09999999999971	3.921660499868571e-13	3.921660499886894e-14
90.19999999999972	4.241308897448709e-13	4.2413088974701886e-14
90.29999999999971	4.586231358084019e-13	4.58623135810919e-14
90.39999999999972	4.958363958378181e-13	4.9583639584076694e-14
90.49999999999972	5.359786258639411e-13	5.359786258673944e-14
90.59999999999971	5.792731574421361e-13	5.792731574461788e-14
90.69999999999972	6.259597957096755e-13	6.259597957144066e-14
90.79999999999971	6.762959930550881e-13	6.762959930606229e-14
90.89999999999971	7.30558103412272e-13	7.305581034187451e-14
90.99999999999972	7.89042722506082e-13	7.890427225136496e-14
91.09999999999971	8.520681197187767e-13	8.520681197276213e-14
91.1999999999997	9.199757676035596e-13	9.19975767613893e-14
91.29999999999971	9.931319754507508e-13	9.931319754628193e-14
91.39999999999971	1.0719296337199266e-12	1.0719296337340174e-13
91.49999999999972	1.1567900765725057e-12	1.1567900765889518e-13
91.59999999999971	1.24816507019967e-12	1.2481650702188593e-13
91.6999999999997	1.346538935118509e-12	1.3465389351408913e-13
91.79999999999971	1.4524308111165162e-12	1.4524308111426143e-13
91.89999999999971	1.5663970740679633e-12	1.5663970740983844e-13
91.99999999999972	1.6890339144189624e-12	1.689033914454411e-13
92.09999999999971	1.820980087738868e-12	1.8209800877801616e-13
92.1999999999997	1.9629198483813705e-12	1.962919848429457e-13
92.29999999999971	2.11558607798128e-12	2.1155860780372594e-13
92.39999999999971	2.27976362122421e-12	2.2797636212893566e-13
92.4999999999997	2.4562928421018237e-12	2.4562928421776144e-13
92.59999999999971	2.6460734146566204e-12	2.646073414744766e-13
92.6999999999997	2.8500683630910695e-12	2.850068363193552e-13
92.7999999999997	3.0693083670058602e-12	3.0693083671249736e-13
92.89999999999971	3.3048963484954656e-12	3.304896348633866e-13
92.9999999999997	3.5580123588464735e-12	3.5580123590072324e-13
93.09999999999971	3.829918783639684e-12	3.829918783826355e-13
93.1999999999997	4.1219658862074775e-12	4.1219658864241705e-13
93.2999999999997	4.435597710580869e-12	4.435597710832333e-13
93.39999999999971	4.772358366338692e-12	4.772358366630416e-13
93.4999999999997	5.133898719103174e-12	5.133898719441499e-13
93.59999999999971	5.521983511841704e-12	5.521983512233953e-13
93.6999999999997	5.938498943642698e-12	5.938498944097327e-13
93.7999999999997	6.385460734193651e-12	6.385460734720417e-13
93.89999999999971	6.865022703880713e-12	6.865022704490875e-13
93.9999999999997	7.379485901188035e-12	7.379485901894585e-13
94.0999999999997	7.931308310936361e-12	7.931308311754274e-13
94.1999999999997	8.523115178869226e-12	8.523115179815768e-13
94.2999999999997	9.157709990197075e-12	9.157709991292143e-13
94.3999999999997	9.838086141872266e-12	9.838086143138787e-13
94.4999999999997	1.056743935071456e-11	1.056743935217894e-12
94.5999999999997	1.1349180841956982e-11	1.1349180843649623e-12
94.6999999999997	1.2186951365347204e-11	1.2186951367303103e-12
94.7999999999997	1.30846360886834e-11	1.308463609094283e-12
94.8999999999997	1.4046380421550904e-11	1.40463804241602e-12
94.9999999999997	1.5076606825045194e-11	1.507660682805764e-12
95.0999999999997	1.618003266647368e-11	1.6180032669950542e-12
95.1999999999997	1.736168918146356e-11	1.7361689185475252e-12
95.2999999999997	1.8626941609364777e-11	1.862694161399222e-12
95.3999999999997	1.9981510571700217e-11	1.9981510577036374e-12
95.4999999999997	2.1431494767360055e-11	2.1431494773511663e-12
95.5999999999997	2.298339506234057e-11	2.2983395069430202e-12
95.69999999999969	2.4644140056371047e-11	2.4644140064539373e-12
95.7999999999997	2.642111321330633e-11	2.6421113222714764e-12
95.8999999999997	2.832218164712065e-11	2.8322181657954342e-12
95.99999999999969	3.035572666045548e-11	3.0355726672926777e-12
96.0999999999997	3.253067613821072e-11	3.2530676152563066e-12
96.19999999999969	3.4856538904239984e-11	3.485653892075239e-12
96.2999999999997	3.7343441155404386e-11	3.7343441174396564e-12
96.3999999999997	4.000216509351421e-11	4.000216511535238e-12
96.49999999999969	4.28441898823514e-11	4.284418990745496e-12
96.5999999999997	4.588173506417673e-11	4.588173509302584e-12
96.69999999999969	4.912780657730146e-11	4.912780661044567e-12
96.7999999999997	5.2596245524343834e-11	5.259624556241198e-12
96.8999999999997	5.6301779848894196e-11	5.63017798926056e-12
96.99999999999969	6.026007908705998e-11	6.026007913723727e-12
97.0999999999997	6.448781236927427e-11	6.448781242685794e-12
97.19999999999969	6.900270985765903e-11	6.900270992372406e-12
97.29999999999968	7.382362781405106e-11	7.38236278898258e-12
97.3999999999997	7.897061750447163e-11	7.897061759135929e-12
97.49999999999969	8.446499815707202e-11	8.446499825667514e-12
97.59999999999968	9.032943420230723e-11	9.03294343164555e-12
97.69999999999969	9.658801703625991e-11	9.658801716704182e-12
97.79999999999968	1.0326635156123988e-10	1.0326635171103866e-11
97.8999999999997	1.1039164777138702e-10	1.1039164794292156e-11
97.99999999999969	1.1799281766520765e-10	1.1799281786157887e-11
98.09999999999968	1.2610057778212768e-10	1.261005780068713e-11
98.19999999999969	1.347475576762033e-10	1.3474755793334981e-11
98.29999999999968	1.4396841465636693e-10	1.4396841495050953e-11
98.3999999999997	1.5379995514037473e-10	1.5379995547674652e-11
98.49999999999969	1.6428126298804345e-10	1.642812633726051e-11
98.59999999999968	1.7545383519845197e-10	1.7545383563799094e-11
98.69999999999969	1.873617253761297e-10	1.8736172587837313e-11
98.79999999999968	2.0005169539277167e-10	2.00051695966514e-11
98.89999999999968	2.1357337569313572e-10	2.1357337634838352e-11
98.99999999999969	2.279794347171751e-10	2.2797943546531133e-11
99.09999999999968	2.4332575793563984e-10	2.4332575878960977e-11
99.19999999999968	2.5967163702148165e-10	2.5967163799600352e-11
99.29999999999968	2.7707996970749493e-10	2.7707997081929833e-11
99.39999999999968	2.9561747090805697e-10	2.956174721761531e-11
99.49999999999969	3.1535489571367235e-10	3.1535489715965955e-11
99.59999999999968	3.363672748983349e-10	3.363672765467446e-11
99.69999999999968	3.5873416361150755e-10	3.5873416549019537e-11
99.79999999999968	3.825399039631082e-10	3.825399061036966e-11
99.89999999999968	4.0787390224368146e-10	4.0787390468206e-11
99.99999999999969	4.3483092156291243e-10	4.3483092433980343e-11
100.09999999999968	4.635113907258618e-10	4.635113938874594e-11
100.19999999999968	4.940217302116134e-10	4.9402173381030583e-11
100.29999999999968	5.264746961607128e-10	5.264747002558982e-11
